date,value_ths,weak_ths,pool_ths,target_ths,pending_ths,position_ths,positions_raw_ths,value_jq,weak_jq,pool_jq,target_jq,pending_jq,position_jq,positions_raw_jq,_merge,weak_match,target_match,position_match,value_diff_pct
2021-06-03,1739115.64,False,62.0,512690,,512690,512690.SH:1166300:1736620.70,1898399.1,False,64,512670,,512670,512670.XSHG:1091200:1896505.60,both,True,False,False,-0.08390409582474001
2021-06-04,1772178.0,True,9.0,501018,,501018,501018.SH:2255400:1768233.60,1926103.51,True,9,501018,,501018,501018.XSHG:2451600:1922054.40,both,True,True,True,-0.07991549218452954
2021-06-07,1801163.19,False,61.0,512690,,512690,512690.SH:1155100:1796180.50,1960041.66,False,63,512690,,512690,512690.XSHG:1257200:1954946.00,both,True,True,True,-0.08105872096616562
2021-06-08,1699021.37,True,9.0,501018,,501018,501018.SH:2174200:1695876.00,1848110.03,True,9,501018,,501018,501018.XSHG:2366200:1845636.00,both,True,True,True,-0.08067087867057343
2021-06-09,1738156.97,True,9.0,501018,,501018,501018.SH:2174200:1735011.60,1890701.63,True,9,501018,,501018,501018.XSHG:2366200:1888227.60,both,True,True,True,-0.08068150869473778
2021-06-10,1722937.57,True,9.0,501018,,501018,501018.SH:2174200:1719792.20,1874138.23,True,9,501018,,501018,501018.XSHG:2366200:1871664.20,both,True,True,True,-0.08067743220840218
2021-06-11,1719619.4,False,62.0,159995,,159995,159995.SZ:995300:1327730.20|501018.SH:492900:391855.50,1866942.96,False,64,159995,,159995,159995.XSHE:1398500:1865599.00,both,True,True,True,-0.07891165566193836
2021-06-15,1747739.96,True,9.0,501018,,501018,501018.SH:492900:396291.60,1898729.25,True,9,501018,,501018,501018.XSHG:2356100:1894304.40,both,True,True,True,-0.07952123242426479
2021-06-16,1755133.46,True,9.0,501018,,501018,501018.SH:492900:403685.10,1934070.75,True,9,501018,,501018,501018.XSHG:2356100:1929645.90,both,True,True,True,-0.09251848206690472
2021-06-17,1754147.66,True,9.0,501018,,501018,501018.SH:492900:402699.30,1929358.55,True,9,501018,,501018,501018.XSHG:2356100:1924933.70,both,True,True,True,-0.09081302695136684
2021-06-18,1746754.16,True,9.0,501018,,501018,501018.SH:492900:395305.80,1894017.05,True,9,501018,,501018,501018.XSHG:2356100:1889592.20,both,True,True,True,-0.07775161791706153
2021-06-21,1753161.86,True,9.0,501018,,501018,501018.SH:492900:401713.50,1924646.35,True,9,501018,,501018,501018.XSHG:2356100:1920221.50,both,True,True,True,-0.08909922074774934
2021-06-22,1759076.66,True,9.0,501018,,501018,501018.SH:492900:407628.30,1952919.55,True,9,501018,,501018,501018.XSHG:2356100:1948494.70,both,True,True,True,-0.09925800066879364
2021-06-23,1761541.16,True,9.0,501018,,501018,501018.SH:492900:410092.80,1964700.05,True,9,501018,,501018,501018.XSHG:2356100:1960275.20,both,True,True,True,-0.1034045324119578
2021-06-24,1752582.09,False,63.0,159851,,159851,159851.SZ:1439000:1748385.00,1954678.66,False,65,159851,,159851,159851.XSHE:1604900:1949953.50,both,True,True,True,-0.10339119883776693
2021-06-25,1772205.78,False,63.0,501018,,159851,159851.SZ:286900:349731.10|501018.SH:1707600:1422430.80,1980504.22,False,66,501018,,501018,501018.XSHG:2374200:1977708.60,both,True,True,False,-0.10517444895926553
2021-06-28,1783437.48,False,63.0,588080,,588080,588080.SH:1115500:1781453.50,1992611.37,False,66,588080,,588080,588080.XSHG:1246600:1990820.20,both,True,True,True,-0.10497475481132079
2021-06-29,1780457.55,False,64.0,515790,,515790,515790.SH:1330700:1776484.50,1988234.69,False,66,515790,,515790,515790.XSHG:1486100:1983943.50,both,True,True,True,-0.10450332701920617
2021-06-30,1804410.15,False,64.0,515790,,515790,515790.SH:1330700:1800437.10,2014984.49,False,66,515790,,515790,515790.XSHG:1486100:2010693.30,both,True,True,True,-0.10450419893802765
2021-07-01,1770081.31,False,64.0,515030,,515030,515030.SH:843900:1764594.90,1967928.16,False,66,516160,,516160,516160.XSHG:1783200:1963303.20,both,True,False,False,-0.10053560593390765
2021-07-02,1764174.01,False,64.0,515030,,515030,515030.SH:843900:1758687.60,1953662.56,False,66,516160,,516160,516160.XSHG:1783200:1949037.60,both,True,False,False,-0.09699144257542613
2021-07-05,1786399.88,True,9.0,501018,,501018,501018.SH:2098200:1783470.00,1968600.02,True,9,501018,,501018,501018.XSHG:2313300:1966305.00,both,True,True,True,-0.09255315358576499
2021-07-06,1815774.68,True,9.0,501018,,501018,501018.SH:2098200:1812844.80,2000986.22,True,9,501018,,501018,501018.XSHG:2313300:1998691.20,both,True,True,True,-0.09256012767544197
2021-07-07,1764245.91,True,9.0,513100,,513100,513100.SH:357800:1760018.20,1942135.76,True,9,513100,,513100,513100.XSHG:394000:1938086.00,both,True,True,True,-0.09159496141505585
2021-07-08,1761025.71,True,9.0,513100,,513100,513100.SH:357800:1756798.00,1938589.76,True,9,513100,,513100,513100.XSHG:394000:1934540.00,both,True,True,True,-0.09159444337516776
2021-07-09,1758521.11,True,9.0,513100,,513100,513100.SH:357800:1754293.40,1935831.76,True,9,513100,,513100,513100.XSHG:394000:1931782.00,both,True,True,True,-0.09159403914315356
2021-07-12,1769612.91,True,9.0,513100,,513100,513100.SH:357800:1765385.20,1948045.76,True,9,513100,,513100,513100.XSHG:394000:1943996.00,both,True,True,True,-0.09159582062384408
2021-07-13,1776799.74,False,64.0,159967,,159967,159967.SZ:2103200:1775100.80,1955700.13,False,66,159967,,159967,159967.XSHE:2315600:1954366.40,both,True,True,True,-0.09147639111728234
2021-07-14,1764180.54,False,64.0,159967,,159967,159967.SZ:2103200:1762481.60,1941806.53,False,66,159967,,159967,159967.XSHE:2315600:1940472.80,both,True,True,True,-0.09147460741106894
2021-07-15,1799934.94,False,64.0,159967,,159967,159967.SZ:2103200:1798236.00,1981171.73,False,66,159967,,159967,159967.XSHE:2315600:1979838.00,both,True,True,True,-0.09147959626902213
2021-07-16,1745068.14,False,64.0,159870,,159870,159870.SZ:1626300:1740141.00,1923244.56,False,66,159870,,159870,159870.XSHE:1792400:1917868.00,both,True,True,True,-0.09264366254076406
2021-07-19,1721710.94,True,9.0,159985,,159985,159985.SZ:1292100:1718493.00,1904294.71,True,9,159985,,159985,159985.XSHE:1429700:1901501.00,both,True,True,True,-0.09587999643185485
2021-07-20,1716542.54,True,9.0,159985,,159985,159985.SZ:1292100:1713324.60,1898575.91,True,9,159985,,159985,159985.XSHE:1429700:1895782.20,both,True,True,True,-0.09587890009623046
2021-07-21,1700547.0,True,9.0,511880,,511880,511880.SH:16600:1681746.00,1885708.61,True,9,159985,,159985,159985.XSHE:1429700:1882914.90,both,True,False,False,-0.09819205842200618
2021-07-22,1712033.0,False,64.0,159870,,159870,159870.SZ:1564600:1705414.00,1873711.43,False,66,159870,,159870,159870.XSHE:1712700:1866843.00,both,True,True,True,-0.08628779619495619
2021-07-23,1714161.81,False,64.0,515210,,515210,515210.SH:932500:1706475.00,1873884.65,False,66,515210,,515210,515210.XSHG:1019800:1866234.00,both,True,True,True,-0.08523621771489498
2021-07-26,1666342.6,True,9.0,159980,,159980,159980.SZ:1180400:1662003.20,1821770.24,True,9,159980,,159980,159980.XSHE:1290600:1817164.80,both,True,True,True,-0.08531681799786117
2021-07-27,1673425.0,True,9.0,159980,,159980,159980.SZ:1180400:1669085.60,1829513.84,True,9,159980,,159980,159980.XSHE:1290600:1824908.40,both,True,True,True,-0.08531711353438032
2021-07-28,1669883.8,True,9.0,159980,,159980,159980.SZ:1180400:1665544.40,1825642.04,True,9,159980,,159980,159980.XSHE:1290600:1821036.60,both,True,True,True,-0.0853169660795059
2021-07-29,1676966.2,True,9.0,159980,,159980,159980.SZ:1180400:1672626.80,1833385.64,True,9,159980,,159980,159980.XSHE:1290600:1828780.20,both,True,True,True,-0.08531726036645515
2021-07-30,1684048.6,True,9.0,159980,,159980,159980.SZ:1180400:1679709.20,1841129.24,True,9,159980,,159980,159980.XSHE:1290600:1836523.80,both,True,True,True,-0.08531755217792314
2021-08-02,1681687.8,True,9.0,159980,,159980,159980.SZ:1180400:1677348.40,1838548.04,True,9,159980,,159980,159980.XSHE:1290600:1833942.60,both,True,True,True,-0.08531745518055645
2021-08-03,1668983.96,False,65.0,512670,,512670,512670.SH:806900:1667862.30,1823896.97,False,67,512670,,512670,512670.XSHG:881700:1822473.90,both,True,True,True,-0.08493517591621413
2021-08-04,1715784.16,False,65.0,512670,,512670,512670.SH:806900:1714662.50,1875035.57,False,67,512670,,512670,512670.XSHG:881700:1873612.50,both,True,True,True,-0.0849324741076779
2021-08-05,1776450.97,False,65.0,512710,,512710,512710.SH:1825400:1774288.80,1943510.9,False,67,512710,,512710,512710.XSHG:1995200:1939334.40,both,True,True,True,-0.08595780450729651
2021-08-06,1787403.37,False,65.0,512710,,512710,512710.SH:1825400:1785241.20,1955482.1,False,67,512710,,512710,512710.XSHG:1995200:1951305.60,both,True,True,True,-0.08595257916193655
2021-08-09,1776962.2,False,65.0,512660,,512660,512660.SH:1332100:1775689.30,1943526.31,False,67,512660,,512660,512660.XSHG:1457500:1942847.50,both,True,True,True,-0.0857020093543267
2021-08-10,1879926.62,False,65.0,159995,,159995,159995.SZ:1099700:1879387.30,2056302.85,False,67,159995,,159995,159995.XSHE:1203000:2055927.00,both,True,True,True,-0.08577346960346821
2021-08-11,1889823.92,False,65.0,159995,,159995,159995.SZ:1099700:1889284.60,2067129.85,False,67,159995,,159995,159995.XSHE:1203000:2066754.00,both,True,True,True,-0.08577396819072602
2021-08-12,1884403.49,False,65.0,515220,,515220,515220.SH:976800:1878386.40,2062264.54,False,67,515220,,515220,515220.XSHG:1068600:2054917.80,both,True,True,True,-0.08624550660217434
2021-08-13,1902962.69,False,65.0,515220,,515220,515220.SH:976800:1896945.60,2082567.94,False,67,515220,,515220,515220.XSHG:1068600:2075221.20,both,True,True,True,-0.0862422044199912
2021-08-16,1909919.64,True,9.0,513500,,513500,513500.SH:699000:1904775.00,2088099.19,True,9,513500,,513500,513500.XSHG:764400:2082990.00,both,True,True,True,-0.08533097989468597
2021-08-17,1914113.64,True,9.0,513500,,513500,513500.SH:699000:1908969.00,2092685.59,True,9,513500,,513500,513500.XSHG:764400:2087576.40,both,True,True,True,-0.08533147590508339
2021-08-18,1912715.64,True,9.0,513500,,513500,513500.SH:699000:1907571.00,2091156.79,True,9,513500,,513500,513500.XSHG:764400:2086047.60,both,True,True,True,-0.08533131081003265
2021-08-19,1888350.2,True,9.0,511880,,511880,511880.SH:18400:1867048.00,2064633.38,True,9,511880,,511880,511880.XSHG:20300:2059841.00,both,True,True,True,-0.08538231615726366
2021-08-20,1888718.2,True,9.0,511880,,511880,511880.SH:18400:1867416.00,2065039.38,True,9,511880,,511880,511880.XSHG:20300:2060247.00,both,True,True,True,-0.08538393103186248
2021-08-23,1891232.65,True,9.0,513500,,513500,513500.SH:688900:1886208.20,2068060.41,True,9,513500,,513500,513500.XSHG:753200:2062261.60,both,True,True,True,-0.08550415604155392
2021-08-24,1901566.15,True,9.0,513500,,513500,513500.SH:688900:1896541.70,2079358.41,True,9,513500,,513500,513500.XSHG:753200:2073559.60,both,True,True,True,-0.08550342218299922
2021-08-25,1932389.96,False,66.0,515220,,515220,515220.SH:963100:1929089.30,2113351.21,False,69,515220,,515220,515220.XSHG:1052900:2108958.70,both,True,True,True,-0.0856276274117258
2021-08-26,1999806.96,False,67.0,515220,,515220,515220.SH:963100:1996506.30,2187054.21,False,69,515220,,515220,515220.XSHG:1052900:2182661.70,both,True,True,True,-0.08561619055615455
2021-08-27,2006172.99,True,9.0,513500,,513500,513500.SH:727500:1999170.00,2193180.0,True,9,513500,,513500,513500.XSHG:795400:2185759.20,both,True,True,True,-0.08526751566218915
2021-08-30,2013447.99,True,9.0,513500,,513500,513500.SH:727500:2006445.00,2201134.0,True,9,513500,,513500,513500.XSHG:795400:2193713.20,both,True,True,True,-0.08526787101557654
2021-08-31,2060523.78,False,67.0,512400,,512400,512400.SH:1229000:2053659.00,2300080.82,False,69,516150,,516150,516150.XSHG:1346200:2295271.00,both,True,False,False,-0.10415157498683014
2021-09-01,1949672.45,True,9.0,513100,,513100,513100.SH:373700:1943240.00,2202219.03,True,9,513100,,513100,513100.XSHG:422200:2195440.00,both,True,True,True,-0.11467822980350861
2021-09-02,1947056.55,True,9.0,513100,,513100,513100.SH:373700:1940624.10,2199263.63,True,9,513100,,513100,513100.XSHG:422200:2192484.60,both,True,True,True,-0.11467796609722491
2021-09-03,1942945.85,True,9.0,513100,,513100,513100.SH:373700:1936513.40,2194619.43,True,9,513100,,513100,513100.XSHG:422200:2187840.40,both,True,True,True,-0.11467755026665383
2021-09-06,1947803.95,True,9.0,513100,,513100,513100.SH:373700:1941371.50,2200108.03,True,9,513100,,513100,513100.XSHG:422200:2193329.00,both,True,True,True,-0.11467804151417049
2021-09-07,1953178.14,False,67.0,510880,,510880,510880.SH:593300:1946024.00,2206432.3,False,69,510880,,510880,510880.XSHG:670400:2198912.00,both,True,True,True,-0.11477993682380372
2021-09-08,1974536.94,False,67.0,510880,,510880,510880.SH:593300:1967382.80,2230566.7,False,69,510880,,510880,510880.XSHG:670400:2223046.40,both,True,True,True,-0.11478238243223138
2021-09-09,2040476.5,False,67.0,512890,,512890,512890.SH:1166000:2033504.00,2306093.87,False,69,512890,,512890,512890.XSHG:1317400:2297545.60,both,True,True,True,-0.11518064093375358
2021-09-10,2022986.5,False,67.0,512890,,512890,512890.SH:1166000:2016014.00,2305072.93,False,69,516150,,516150,516150.XSHG:1336600:2292269.00,both,True,False,False,-0.12237635795757673
2021-09-13,2078546.79,False,67.0,512400,,512400,512400.SH:449500:770892.50|512890.SH:737500:1307587.50,2347986.79,False,69,512400,,512400,512400.XSHG:1365100:2341146.50,both,True,True,True,-0.11475362687198087
2021-09-14,2036461.08,False,67.0,512400,,512400,512400.SH:449500:743473.00|512890.SH:267900:465610.20,2264715.69,False,69,512400,,512400,512400.XSHG:1365100:2257875.40,both,True,True,True,-0.10078731339561653
2021-09-15,2044182.96,False,67.0,159869,,159869,159869.SZ:2168200:2038108.00,2277032.3,False,69,159869,,159869,159869.XSHE:2416200:2271228.00,both,True,True,True,-0.10226000746673636
2021-09-16,2031485.34,True,9.0,513520,,513520,513520.SH:1163900:1521217.30,2261734.73,True,9,513520,,513520,513520.XSHG:1726800:2256927.60,both,True,True,True,-0.10180211982684628
2021-09-17,2037304.84,True,9.0,513520,,513520,513520.SH:1163900:1527036.80,2270368.73,True,9,513520,,513520,513520.XSHG:1726800:2265561.60,both,True,True,True,-0.10265464235846833
2021-09-22,2015312.57,True,9.0,501018,,501018,501018.SH:2384500:2010133.50,2235218.69,True,9,501018,,501018,501018.XSHG:2644700:2229482.10,both,True,True,True,-0.0983823734938436
2021-09-23,2034388.57,True,9.0,501018,,501018,501018.SH:2384500:2029209.50,2256376.29,True,9,501018,,501018,501018.XSHG:2644700:2250639.70,both,True,True,True,-0.09838240234300633
2021-09-24,2060618.07,True,9.0,501018,,501018,501018.SH:2384500:2055439.00,2285467.99,True,9,501018,,501018,501018.XSHG:2644700:2279731.40,both,True,True,True,-0.09838244113845596
2021-09-27,2094001.07,True,9.0,501018,,501018,501018.SH:2384500:2088822.00,2322493.79,True,9,501018,,501018,501018.XSHG:2644700:2316757.20,both,True,True,True,-0.09838248910882985
2021-09-28,2129768.57,True,9.0,501018,,501018,501018.SH:2384500:2124589.50,2362164.29,True,9,501018,,501018,501018.XSHG:2644700:2356427.70,both,True,True,True,-0.09838253883687331
2021-09-29,2077309.57,True,9.0,501018,,501018,501018.SH:2384500:2072130.50,2303980.89,True,9,501018,,501018,501018.XSHG:2644700:2298244.30,both,True,True,True,-0.09838246531636818
2021-09-30,2079694.07,True,9.0,501018,,501018,501018.SH:2384500:2074515.00,2306625.59,True,9,501018,,501018,501018.XSHG:2644700:2300889.00,both,True,True,True,-0.09838246873867373
2021-10-08,2194150.07,True,9.0,501018,,501018,501018.SH:2384500:2188971.00,2433571.19,True,9,501018,,501018,501018.XSHG:2644700:2427834.60,both,True,True,True,-0.09838262426175426
2021-10-11,2237071.07,False,69.0,501018,,501018,501018.SH:2384500:2231892.00,2481175.79,False,71,501018,,501018,501018.XSHG:2644700:2475439.20,both,True,True,True,-0.09838267848002824
2021-10-12,2229917.57,False,68.0,501018,,501018,501018.SH:2384500:2224738.50,2473241.69,False,70,501018,,501018,501018.XSHG:2644700:2467505.10,both,True,True,True,-0.09838266958859165
2021-10-13,2227533.07,True,9.0,501018,,501018,501018.SH:2384500:2222354.00,2470596.99,True,9,501018,,501018,501018.XSHG:2644700:2464860.40,both,True,True,True,-0.09838266661208894
2021-10-14,2239455.57,False,69.0,501018,,501018,501018.SH:2384500:2234276.50,2483820.49,False,71,501018,,501018,501018.XSHG:2644700:2478083.90,both,True,True,True,-0.09838268143121742
2021-10-15,2268069.57,False,69.0,501018,,501018,501018.SH:2384500:2262890.50,2515556.89,False,71,501018,,501018,501018.XSHG:2644700:2509820.30,both,True,True,True,-0.09838271636146556
2021-10-18,2333876.32,False,69.0,159865,,159865,159865.SZ:2779800:2226619.80|501018.SH:111300:106736.70,2593053.26,False,71,159865,,159865,159865.XSHE:3227200:2584987.20,both,True,True,True,-0.09995048848321764
2021-10-19,2444607.17,False,69.0,159865,,159865,159865.SZ:2779800:2337811.80,2722141.26,False,71,159865,,159865,159865.XSHE:3227200:2714075.20,both,True,True,True,-0.1019543306139814
2021-10-20,2400130.37,False,68.0,159865,,159865,159865.SZ:2779800:2293335.00,2670506.06,False,71,159865,,159865,159865.XSHE:3227200:2662440.00,both,True,True,True,-0.10124511381936352
2021-10-21,2374410.37,False,69.0,159928,,159928,159928.SZ:2057300:2367952.30,2643168.02,False,72,159928,,159928,159928.XSHE:2290700:2636595.70,both,True,True,True,-0.1016801232333312
2021-10-22,2412282.19,False,70.0,501018,,501018,501018.SH:2566200:2407095.60,2686178.53,False,72,501018,,501018,501018.XSHG:2857000:2679866.00,both,True,True,True,-0.10196505442249959
2021-10-25,2463606.19,False,70.0,501018,,501018,501018.SH:2566200:2458419.60,2743318.53,False,72,501018,,501018,501018.XSHG:2857000:2737006.00,both,True,True,True,-0.10196130596617226
2021-10-26,2437944.19,False,70.0,501018,,501018,501018.SH:2566200:2432757.60,2714748.53,False,72,501018,,501018,501018.XSHG:2857000:2708436.00,both,True,True,True,-0.101963160469968
2021-10-27,2427679.39,False,70.0,501018,,501018,501018.SH:2566200:2422492.80,2703320.53,False,71,501018,,501018,501018.XSHG:2857000:2697008.00,both,True,True,True,-0.10196391324709086
2021-10-28,2389186.39,False,69.0,501018,,501018,501018.SH:2566200:2383999.80,2660465.53,False,71,501018,,501018,501018.XSHG:2857000:2654153.00,both,True,True,True,-0.101966793758835
2021-10-29,2408267.01,True,9.0,513500,,501018,501018.SH:1151900:1078178.40|513500.SH:482200:1329907.60,2683506.98,True,9,513500,,513500,513500.XSHG:970800:2677466.40,both,True,True,False,-0.10256726442351205
2021-11-01,2394171.27,False,69.0,515790,,515790,515790.SH:1279400:2384801.60,2681586.78,False,71,515790,,515790,515790.XSHG:1433100:2671298.40,both,True,True,True,-0.10718113325424428
2021-11-02,2353507.13,False,69.0,515790,,515790,515790.SH:1293700:2350652.90,2636220.89,False,71,515790,,515790,515790.XSHG:1449300:2633378.10,both,True,True,True,-0.1072420604329557
2021-11-03,2305571.41,False,69.0,516520,,516520,516520.SH:2046000:2299704.00,2583235.88,False,71,516520,,516520,516520.XSHG:2292000:2576208.00,both,True,True,True,-0.10748707547372705
2021-11-04,2358767.41,False,69.0,516520,,516520,516520.SH:2046000:2352900.00,2642827.88,False,71,516520,,516520,516520.XSHG:2292000:2635800.00,both,True,True,True,-0.10748353010412459
2021-11-05,2368997.41,False,68.0,516520,,516520,516520.SH:2046000:2363130.00,2654287.88,False,70,516520,,516520,516520.XSHG:2292000:2647260.00,both,True,True,True,-0.10748286655326922
2021-11-08,2362859.41,False,70.0,516520,,516520,516520.SH:2046000:2356992.00,2647411.88,False,72,516520,,516520,516520.XSHG:2292000:2640384.00,both,True,True,True,-0.10748326399441843
2021-11-09,2368997.41,False,70.0,516520,,516520,516520.SH:2046000:2363130.00,2654287.88,False,72,516520,,516520,516520.XSHG:2292000:2647260.00,both,True,True,True,-0.10748286655326922
2021-11-10,2349872.47,False,69.0,512670,,512670,512670.SH:1136800:1295952.00|516520.SH:918000:1053864.00,2630389.62,False,71,512670,,512670,512670.XSHG:2302400:2624736.00,both,True,True,True,-0.10664471448149948
2021-11-11,2362783.4,False,69.0,512670,,512670,512670.SH:1136800:1297088.80,2632692.02,False,71,512670,,512670,512670.XSHG:2302400:2627038.40,both,True,True,True,-0.10252191215286932
2021-11-12,2412802.6,False,70.0,512670,,512670,512670.SH:1136800:1347108.00,2733997.62,False,72,512670,,512670,512670.XSHG:2302400:2728344.00,both,True,True,True,-0.11748182136310714
2021-11-15,2384952.25,False,70.0,512660,,512660,512660.SH:1667700:2384811.00,2685428.97,False,72,512660,,512660,512660.XSHG:1877800:2685254.00,both,True,True,True,-0.11189151653487983
2021-11-16,2317896.55,False,70.0,512660,,,,2608178.34,False,72,512660,,,,both,True,True,True,-0.11129675664740013
2021-11-17,2307685.94,False,70.0,512980,,512980,512980.SH:2901100:2303473.40,2598124.66,False,72,512980,,512980,512980.XSHG:3264500:2592013.00,both,True,True,True,-0.11178783084257404
2021-11-18,2239073.0,False,69.0,515880,,515880,515880.SH:2058800:2233798.00,2523959.26,False,71,515880,,515880,515880.XSHG:2321200:2518502.00,both,True,True,True,-0.11287276483218667
2021-11-19,2254537.51,True,9.0,513100,,513100,513100.SH:413900:2248718.70,2541834.92,True,9,513100,,513100,513100.XSHG:466800:2536124.40,both,True,True,True,-0.11302756435496608
2021-11-22,2276748.86,False,70.0,512670,,512670,512670.SH:1899200:2269544.00,2566707.64,False,72,512670,,512670,512670.XSHG:2141400:2558973.00,both,True,True,True,-0.11296914984832485
2021-11-23,2277520.17,False,69.0,159869,,159869,159869.SZ:2189900:2270926.30,2569991.48,False,71,159869,,159869,159869.XSHE:2471000:2562427.00,both,True,True,True,-0.11380244342288637
2021-11-24,2295039.37,False,67.0,159869,,159869,159869.SZ:2189900:2288445.50,2589759.48,False,69,159869,,159869,159869.XSHE:2471000:2582195.00,both,True,True,True,-0.11380211648071648
2021-11-25,2238485.68,False,69.0,515880,,515880,515880.SH:2013700:2233193.30,2524194.34,False,71,515880,,515880,515880.XSHG:2270400:2517873.60,both,True,True,True,-0.11318805983853042
2021-11-26,2210293.88,False,70.0,515880,,515880,515880.SH:2013700:2205001.50,2492408.74,False,72,515880,,515880,515880.XSHG:2270400:2486088.00,both,True,True,True,-0.11318964480922189
2021-11-29,2202239.08,False,70.0,515880,,515880,515880.SH:2013700:2196946.70,2483327.14,False,71,515880,,515880,515880.XSHG:2270400:2477006.40,both,True,True,True,-0.1131901051103561
2021-11-30,2239024.08,False,70.0,516520,,516520,516520.SH:1811900:2234072.70,2533190.24,False,72,516150,,516150,516150.XSHG:1525800:2526724.80,both,True,False,False,-0.11612478026916773
2021-12-01,2222857.16,False,70.0,562800,,562800,562800.SH:2239200:2221286.40,2507251.64,False,72,516150,,516150,516150.XSHG:1525800:2500786.20,both,True,False,False,-0.11342877414570163
2021-12-02,2240770.76,False,70.0,562800,,562800,562800.SH:2239200:2239200.00,2544331.68,False,72,562800,,562800,562800.XSHG:2539500:2539500.00,both,True,True,True,-0.11930870585237552
2021-12-03,2237547.18,True,9.0,159985,,159985,159985.SZ:1883200:2235358.40,2544346.42,True,9,159985,,159985,159985.XSHE:2140600:2540892.20,both,True,True,True,-0.12058076588485922
2021-12-06,2198534.17,False,69.0,562800,,562800,562800.SH:2239400:2192372.60,2497108.85,False,72,562800,,562800,562800.XSHG:2544600:2491163.40,both,True,True,True,-0.11956814778018188
2021-12-07,2130995.62,True,9.0,159985,,159985,159985.SZ:1818800:2124358.40,2418544.92,True,9,159985,,159985,159985.XSHE:2066200:2413321.60,both,True,True,True,-0.11889351221973576
2021-12-08,2123489.24,True,9.0,159980,,159980,159980.SZ:1360900:1970583.20|159985.SZ:131000:152877.00,2410059.93,True,9,159980,,159980,159980.XSHE:1661100:2405272.80,both,True,True,True,-0.11890604313727582
2021-12-09,2129762.19,False,70.0,562800,,562800,562800.SH:2199700:2124910.20,2407295.33,False,72,516150,,516150,516150.XSHG:1488000:2403120.00,both,True,False,False,-0.11528836389177066
2021-12-10,2166824.05,False,70.0,512690,,512690,512690.SH:1552700:2162911.10,2423663.33,False,72,516150,,516150,516150.XSHG:1488000:2419488.00,both,True,False,False,-0.10597151709185626
2021-12-13,2180798.35,False,70.0,512690,,512690,512690.SH:1552700:2176885.40,2416541.45,False,72,512690,,512690,512690.XSHG:1720100:2411580.20,both,True,True,True,-0.09755392360433135
2021-12-14,2196325.35,False,70.0,512690,,512690,512690.SH:1552700:2192412.40,2433742.45,False,72,512690,,512690,512690.XSHG:1720100:2428781.20,both,True,True,True,-0.0975522697563993
2021-12-15,2166824.05,False,71.0,512690,,512690,512690.SH:1552700:2162911.10,2401060.55,False,73,512690,,512690,512690.XSHG:1720100:2396099.30,both,True,True,True,-0.09755543232760211
2021-12-16,2135770.05,False,71.0,512690,,512690,512690.SH:1552700:2131857.10,2365503.49,False,73,512690,,512690,512690.XSHG:1719300:2360598.90,both,True,True,True,-0.09711819955928302
2021-12-17,2087010.04,False,71.0,512690,,512690,512690.SH:1553700:2081958.00,2308766.59,False,73,512690,,512690,512690.XSHG:1719300:2303862.00,both,True,True,True,-0.09604979167686234
2021-12-20,2090710.93,True,9.0,159985,,159985,159985.SZ:1352500:1637877.50,2313838.02,True,9,159985,,159985,159985.XSHE:1906600:2308892.60,both,True,True,True,-0.09643159463686235
2021-12-21,2085300.93,True,9.0,159985,,159985,159985.SZ:1352500:1632467.50,2306211.62,True,9,159985,,159985,159985.XSHE:1906600:2301266.20,both,True,True,True,-0.09578942716453753
2021-12-22,2100178.43,True,9.0,159985,,159985,159985.SZ:1352500:1647345.00,2327184.22,True,9,159985,,159985,159985.XSHE:1906600:2322238.80,both,True,True,True,-0.09754526008259023
2021-12-23,2136695.93,True,9.0,159985,,159985,159985.SZ:1352500:1683862.50,2378662.42,True,9,159985,,159985,159985.XSHE:1906600:2373717.00,both,True,True,True,-0.10172376204606615
2021-12-24,2146163.43,True,9.0,159985,,159985,159985.SZ:1352500:1693330.00,2392008.62,True,9,159985,,159985,159985.XSHE:1906600:2387063.20,both,True,True,True,-0.10277771908698219
2021-12-27,2128580.93,True,9.0,159985,,159985,159985.SZ:1352500:1675747.50,2367222.82,True,9,159985,,159985,159985.XSHE:1906600:2362277.40,both,True,True,True,-0.10081091141221754
2021-12-28,2142105.93,True,9.0,159985,,159985,159985.SZ:1352500:1689272.50,2386288.82,True,9,159985,,159985,159985.XSHE:1906600:2381343.40,both,True,True,True,-0.10232746679842375
2021-12-29,2124844.34,False,70.0,512980,,512980,512980.SH:2640600:2120401.80,2363229.82,False,72,512980,,512980,512980.XSHG:2936800:2358250.40,both,True,True,True,-0.10087274541923308
2021-12-30,2227257.31,True,9.0,159985,,159985,159985.SZ:1792000:2222080.00,2473639.57,True,9,159985,,159985,159985.XSHE:1990900:2468716.00,both,True,True,True,-0.09960313660409292
2021-12-31,2190978.25,True,9.0,513500,,159985,159985.SZ:120700:147374.70|513500.SH:709800:2043514.20,2433200.33,True,9,513500,,513500,513500.XSHG:843100:2427284.90,both,True,True,False,-0.09954876177416927
2022-01-04,2221939.93,False,72.0,512980,,512980,512980.SH:2485800:2214847.80,2464958.73,False,74,512980,,512980,512980.XSHG:2757600:2457021.60,both,True,True,True,-0.09858939910121733
