date,ths_code,ths_account_value,ths_buffered_value,ths_price,ths_shares,ths_order_value,jq_code,jq_account_value,jq_buffered_value,jq_price,jq_shares,jq_order_value,code_match,price_diff,shares_diff,order_value_diff,account_value_ratio
2021-05-21,515120,1530695.06,1527633.67,1.148,1330400,1527299.2,515120,1844397.4,1840708.61,1.148,1603000,1840244.0,True,0.0,-272600,-312944.80000000005,0.829916079907725
2021-05-24,515120,1497437.56,1494442.68,1.123,1330400,1494039.2,515120,1804322.4,1800713.76,1.123,1603100,1800281.3,True,0.0,-272700,-306242.1000000001,0.8299168485632058
2021-05-25,512010,1534456.29,1531387.38,3.265,468900,1530958.5,512010,1849019.69,1845321.65,3.265,565000,1844725.0,True,0.0,-96100,-313766.5,0.8298755812600352
2021-05-26,512690,1543840.28,1540752.6,1.461,1054300,1540332.3,512010,1860700.22,1856978.81,3.286,565000,1856590.0,False,-1.825,489300,-316257.69999999995,0.8297093015875497
2021-05-27,512690,1552042.07,1548937.98,1.469,1054200,1548619.8,512170,1865034.1,1861304.04,0.901,2065400,1860925.4,False,0.5680000000000001,-1011200,-312305.59999999986,0.8321789236990359
2021-05-28,512690,1563637.17,1560509.89,1.48,1054100,1560068.0,159949,1872922.69,1869176.85,1.428,1308600,1868680.8,False,0.052000000000000046,-254500,-308612.80000000005,0.8348647695650481
2021-05-31,512690,1555204.37,1552093.96,1.472,1054100,1551635.2,515030,1881708.24,1877944.82,1.879,999200,1877496.8,False,-0.40700000000000003,54900,-325861.6000000001,0.826485390742616
2021-06-01,515030,1565511.05,1562380.03,1.87,835300,1562011.0,515030,1872527.69,1868782.64,1.87,999100,1868317.0,True,0.0,-163800,-306306.0,0.8360416021404736
2021-06-02,515030,1555255.72,1552145.21,1.857,835600,1551709.2,515030,1859534.39,1855815.32,1.857,999100,1855328.7,True,0.0,-163500,-303619.5,0.836368355629067
2021-06-03,512690,1575066.96,1571916.82,1.512,1039400,1571572.8,512670,1883324.86,1879558.21,1.765,1064600,1879019.0,False,-0.2529999999999999,-25200,-307446.19999999995,0.8363225025341617
2021-06-04,512690,1574831.26,1571681.6,1.512,1039200,1571270.4,501018,1874433.11,1870684.24,0.781,2394700,1870260.7,False,0.731,-1355500,-298990.30000000005,0.8401640216438558
2021-06-07,512690,1594576.06,1591386.91,1.531,1039200,1591015.2,512690,1886031.36,1882259.3,1.531,1229100,1881752.1,True,0.0,-189900,-290736.90000000014,0.8454663553420447
2021-06-08,512670,1520565.28,1517524.15,1.791,847100,1517156.1,501018,1798397.64,1794800.84,0.779,2303500,1794426.5,False,1.012,-1456400,-277270.3999999999,0.8455111629261258
2021-06-09,512480,1552287.61,1549183.04,1.12,1382900,1548848.0,501018,1839681.19,1836001.83,0.797,2303100,1835570.7,False,0.32300000000000006,-920200,-286722.69999999995,0.8437807694277725
2021-06-10,159995,1569794.16,1566654.58,1.351,1159300,1566214.3,501018,1821251.39,1817608.89,0.789,2303200,1817224.8,False,0.5619999999999999,-1143900,-251010.5,0.8619316194454627
2021-06-11,159995,1553331.87,1550225.2,1.337,1159200,1549850.4,159995,1830276.55,1826616.0,1.337,1365900,1826208.3,True,0.0,-206700,-276357.90000000014,0.8486869757469165
2021-06-15,159995,1576513.87,1573360.84,1.357,1159200,1573034.4,501018,1857226.58,1853512.12,0.804,2304800,1853059.2,False,0.5529999999999999,-1145600,-280024.80000000005,0.8488538162101902
2021-06-16,159995,1547536.37,1544441.29,1.332,1159200,1544054.4,501018,1889308.47,1885529.85,0.818,2304500,1885081.0,False,0.5140000000000001,-1145300,-341026.6000000001,0.8191020124945505
2021-06-17,501018,1605251.09,1602040.59,0.815,1965200,1601638.0,501018,1882389.97,1878625.19,0.815,2304500,1878167.5,True,0.0,-339300,-276529.5,0.8527728661877645
2021-06-18,501018,1575537.37,1572386.3,0.8,1965000,1572000.0,501018,1847822.47,1844126.82,0.8,2304600,1843680.0,True,0.0,-339600,-271680.0,0.8526454221546511
2021-06-21,501018,1605010.87,1601800.85,0.815,1965000,1601475.0,501018,1882386.47,1878621.7,0.815,2304500,1878167.5,True,0.0,-339500,-276692.5,0.8526468371821649
2021-06-22,501018,1626624.77,1623371.53,0.826,1964900,1623007.4,501018,1907730.97,1903915.51,0.826,2304500,1903517.0,True,0.0,-339600,-280509.6000000001,0.8526489298436037
2021-06-23,501018,1638414.17,1635137.35,0.832,1964900,1634796.8,501018,1921557.97,1917714.85,0.832,2304400,1917260.8,True,0.0,-339500,-282464.0,0.8526488378594167
2021-06-24,501018,1638414.17,1635137.35,0.832,1964900,1634796.8,159851,1921361.24,1917518.52,1.222,1568800,1917073.6,False,-0.39,396100,-282276.80000000005,0.8527361413827625
2021-06-25,501018,1646273.77,1642981.23,0.836,1964800,1642572.8,501018,1939801.55,1935921.94,0.836,2315200,1935507.2,True,0.0,-350400,-292934.3999999999,0.8486815416762606
2021-06-28,588080,1653885.81,1650578.03,1.603,1029400,1650128.2,588080,1946359.35,1942466.63,1.603,1211500,1942034.5,True,0.0,-182100,-291906.30000000005,0.8497330207805666
2021-06-29,515790,1646187.54,1642895.17,1.324,1240600,1642554.4,515790,1936279.91,1932407.35,1.324,1459200,1931980.8,True,0.0,-218600,-289426.40000000014,0.8501805609293339
2021-06-30,515790,1676951.19,1673597.29,1.349,1240300,1673164.7,515790,1972566.71,1968621.58,1.349,1459000,1968191.0,True,0.0,-218700,-295026.30000000005,0.8501366171793501
2021-07-01,515030,1653136.14,1649829.87,2.097,786500,1649290.5,516160,1944646.67,1940757.37,1.109,1749600,1940306.4,False,0.988,-963100,-291015.8999999999,0.8500958891416506
2021-07-02,515030,1656820.3,1653506.66,2.102,786400,1653012.8,516160,1933955.04,1930087.13,1.103,1749400,1929588.2,False,0.9989999999999999,-963000,-276575.3999999999,0.8567005259853404
2021-07-05,501018,1658930.94,1655613.07,0.846,1956500,1655199.0,501018,1926760.18,1922906.66,0.846,2272400,1922450.4,True,0.0,-315900,-267251.3999999999,0.8609950305283972
2021-07-06,501018,1687165.07,1683790.74,0.864,1948400,1683417.6,501018,1967471.13,1963536.19,0.864,2272100,1963094.4,True,0.0,-323700,-279676.7999999998,0.8575297722411815
2021-07-07,513100,1640112.62,1636832.39,4.916,332800,1636044.8,513100,1910473.0,1906652.06,4.916,387700,1905933.2,True,0.0,-54900,-269888.3999999999,0.8584851081381417
2021-07-08,513100,1638536.42,1635259.35,4.913,332700,1634555.1,513100,1909119.31,1905301.07,4.913,387700,1904770.1,True,0.0,-55000,-270215.0,0.8582682137346355
2021-07-09,513100,1627557.32,1624302.21,4.88,332700,1623576.0,513100,1896325.21,1892532.56,4.88,387700,1891976.0,True,0.0,-55000,-268400.0,0.8582690940442648
2021-07-12,513100,1645523.12,1642232.08,4.934,332700,1641541.8,513100,1917261.01,1913426.49,4.934,387700,1912911.8,True,0.0,-55000,-271370.0,0.8582676596547489
2021-07-13,159967,1648936.05,1645638.18,0.839,1961000,1645279.0,159967,1921333.99,1917491.32,0.839,2284900,1917031.1,True,0.0,-323900,-271752.1000000001,0.8582245765609966
2021-07-14,159967,1664374.89,1661046.14,0.847,1960600,1660628.2,159967,1939421.49,1935542.65,0.847,2284700,1935140.9,True,0.0,-324100,-274512.69999999995,0.8581811115231067
2021-07-15,159967,1658492.79,1655175.8,0.844,1960700,1654830.8,159967,1932562.39,1928697.26,0.844,2284700,1928286.8,True,0.0,-324000,-273456.0,0.8581833107080181
2021-07-16,159870,1654323.76,1651015.11,1.088,1517100,1650604.8,159870,1930085.09,1926224.92,1.088,1770000,1925760.0,True,0.0,-252900,-275155.19999999995,0.8571247809597866
2021-07-19,159870,1610089.01,1606868.83,1.059,1517000,1606503.0,159985,1878375.07,1874618.32,1.328,1411300,1874206.4,False,-0.26900000000000013,105700,-267703.3999999999,0.8571711985082936
2021-07-20,159870,1581262.81,1578100.28,1.04,1517000,1577680.0,159985,1871131.15,1867388.89,1.323,1411100,1866885.3,False,-0.2829999999999999,105900,-289205.30000000005,0.8450839001851902
2021-07-21,511880,1620459.66,1617218.74,101.309,15900,1610813.1,159985,1859837.35,1856117.67,1.315,1411200,1855728.0,False,99.994,-1395300,-244914.8999999999,0.8712910620920694
2021-07-22,159870,1620105.84,1616865.63,1.082,1494000,1616508.0,159870,1838480.89,1834803.93,1.082,1695400,1834422.8,True,0.0,-201400,-217914.80000000005,0.8812198423231912
2021-07-23,515210,1616634.04,1613400.77,1.826,883300,1612905.8,515210,1833028.32,1829362.26,1.826,1001600,1828921.6,True,0.0,-118300,-216015.80000000005,0.8819471157979708
2021-07-26,515210,1571353.52,1568210.81,1.779,881300,1567832.7,159980,1785592.04,1782020.86,1.412,1261700,1781520.4,False,0.367,-380400,-213687.69999999995,0.8800182151349644
2021-07-27,159980,1568469.37,1565332.43,1.421,1101300,1564947.3,159980,1796769.19,1793175.65,1.421,1261600,1792733.6,True,0.0,-160300,-227786.30000000005,0.8729387050542647
2021-07-28,159980,1566032.46,1562900.4,1.419,1101100,1562460.9,159980,1794240.99,1790652.51,1.419,1261600,1790210.4,True,0.0,-160500,-227749.5,0.8728105470380543
2021-07-29,159980,1551718.16,1548614.73,1.406,1101200,1548287.2,159980,1777840.19,1774284.51,1.406,1261600,1773809.6,True,0.0,-160400,-225522.40000000014,0.8728108233395263
2021-07-30,159980,1569335.76,1566197.09,1.422,1101100,1565764.2,159980,1798025.79,1794429.74,1.422,1261600,1793995.2,True,0.0,-160500,-228231.0,0.872810483992001
2021-08-02,159980,1568234.66,1565098.19,1.421,1101100,1564663.1,159980,1796764.19,1793170.66,1.421,1261600,1792733.6,True,0.0,-160500,-228070.5,0.8728105049778402
2021-08-03,159980,1547313.76,1544219.13,1.402,1101200,1543882.4,512670,1772616.91,1769071.68,2.091,845800,1768567.8,False,-0.6890000000000003,255400,-224685.40000000014,0.8728980025356974
2021-08-04,513100,1540476.6,1537395.65,5.0,307400,1537000.0,512670,1796968.26,1793374.32,2.12,845700,1792884.0,False,2.88,-538300,-255884.0,0.8572642234649154
2021-08-05,512710,1540322.9,1537242.26,0.983,1563500,1536920.5,512710,1888110.43,1884334.21,0.983,1916500,1883919.5,True,0.0,-353000,-346999.0,0.8158012770471269
2021-08-06,512710,1510391.37,1507370.58,0.965,1561700,1507040.5,512710,1853425.04,1849718.19,0.965,1916400,1849326.0,True,0.0,-354700,-342285.5,0.8149190484660767
2021-08-09,512660,1521092.6,1518050.41,1.338,1134300,1517693.4,512660,1866648.57,1862915.27,1.338,1392000,1862496.0,True,0.0,-257700,-344802.6000000001,0.814878935674539
2021-08-10,159995,1600012.46,1596812.44,1.707,935200,1596386.4,159995,1963706.32,1959778.91,1.707,1147800,1959294.6,True,0.0,-212600,-362908.2000000002,0.8147921324610291
2021-08-11,159995,1605382.91,1602172.14,1.714,934500,1601733.0,159995,1971544.99,1967601.9,1.714,1147700,1967157.8,True,0.0,-213200,-365424.80000000005,0.8142765791005357
2021-08-12,515220,1613547.33,1610320.24,1.918,839400,1609969.2,515220,1981671.55,1977708.2,1.918,1030900,1977266.2,True,0.0,-191500,-367297.0,0.8142355023464913
2021-08-13,515220,1633446.69,1630179.79,1.942,839200,1629726.4,515220,2006215.42,2002202.99,1.942,1030700,2001619.4,True,0.0,-191500,-371893.0,0.8141930690573598
2021-08-16,512660,1642432.05,1639147.19,1.321,1240500,1638700.5,513500,2015285.63,2011255.06,2.73,736500,2010645.0,False,-1.409,504000,-371944.5,0.8149872283860825
2021-08-17,513500,1618378.73,1615141.97,2.738,589700,1614598.6,513500,2020976.57,2016934.61,2.738,736400,2016263.2,True,0.0,-146700,-401664.59999999986,0.8007904465710851
2021-08-18,513500,1610471.77,1607250.83,2.725,589600,1606660.0,513500,2011398.37,2007375.57,2.725,736500,2006962.5,True,0.0,-146900,-400302.5,0.800672703140353
2021-08-19,511880,1592545.43,1589360.34,101.472,15600,1582963.2,511880,1989099.88,1985121.68,101.472,19500,1978704.0,True,0.0,-3900,-395740.80000000005,0.8006362304943682
2021-08-20,511880,1592650.5,1589465.2,101.494,15600,1583306.4,511880,1989233.5,1985255.03,101.494,19500,1979133.0,True,0.0,-3900,-395826.6000000001,0.8006352698162382
2021-08-23,513500,1592275.06,1589090.51,2.733,581300,1588692.9,513500,1988782.11,1984804.55,2.733,726000,1984158.0,True,0.0,-144700,-395465.1000000001,0.8006282095930559
2021-08-24,513500,1603660.79,1600453.47,2.753,581200,1600043.6,513500,2003103.69,1999097.49,2.753,726000,1998678.0,True,0.0,-144800,-398634.3999999999,0.8005880065050452
2021-08-25,513500,1599011.19,1595813.16,2.745,581200,1595394.0,515220,1997096.41,1993102.21,1.964,1014600,1992674.4,False,0.7810000000000001,-433400,-397280.3999999999,0.8006680008002217
2021-08-26,515220,1599353.0,1596154.29,2.098,760600,1595738.8,515220,2132853.54,2128587.83,2.098,1014300,2128001.4,True,0.0,-253700,-532262.5999999999,0.7498653658141008
2021-08-27,515210,1582908.63,1579742.81,2.0,789700,1579400.0,513500,2109309.17,2105090.55,2.74,768100,2104594.0,False,-0.7400000000000002,21600,-525194.0,0.7504393630451054
2021-08-30,515210,1641094.89,1637812.7,2.073,789900,1637462.7,513500,2122922.74,2118676.9,2.758,768000,2118144.0,False,-0.685,21900,-480681.30000000005,0.7730356169249946
2021-08-31,512400,1696912.56,1693518.74,1.632,1037400,1693036.8,516150,2137301.47,2133026.86,1.631,1307500,2132532.5,False,0.0009999999999998899,-270100,-439495.69999999995,0.7939509628466217
2021-09-01,510880,1644552.22,1641263.11,3.125,525000,1640625.0,513100,2136874.96,2132601.21,5.187,411000,2131857.0,False,-2.0620000000000003,114000,-491232.0,0.76960620101047
2021-09-02,510880,1669501.36,1666162.36,3.173,524900,1665507.7,513100,2137072.78,2132798.63,5.188,411000,2132268.0,False,-2.0149999999999997,113900,-466760.30000000005,0.7812094073838703
2021-09-03,510880,1667926.66,1664590.81,3.17,525000,1664250.0,513100,2136250.78,2131978.27,5.186,411000,2131446.0,False,-2.016,114000,-467196.0,0.7807728734919409
2021-09-06,513100,1679747.97,1676388.48,5.194,322600,1675584.4,513100,2139538.78,2135259.7,5.194,411000,2134734.0,True,0.0,-88400,-459149.6000000001,0.7850981649418853
2021-09-07,513100,1680464.25,1677103.32,5.196,322700,1676749.2,510880,2140147.22,2135866.93,3.264,654200,2135308.8,False,1.932,-331500,-458559.59999999986,0.7852096502034097
2021-09-08,510880,1679885.35,1676525.58,3.307,506800,1675987.6,510880,2168064.29,2163728.16,3.307,654100,2163108.7,True,0.0,-147300,-487121.1000000001,0.7748318893255698
2021-09-09,512890,1728018.55,1724562.52,1.73,996600,1724118.0,512890,2230630.3,2226169.04,1.73,1286500,2225645.0,True,0.0,-289900,-501527.0,0.7746772515373794
2021-09-10,512890,1729614.07,1726154.84,1.733,995800,1725721.4,516150,2234044.28,2229576.2,1.698,1312700,2228964.6,False,0.03500000000000014,-316900,-503243.2000000002,0.7742076043362938
2021-09-13,512400,1758268.63,1754752.09,1.697,1033800,1754358.6,512400,2270350.42,2265809.71,1.697,1334900,2265325.3,True,0.0,-301100,-510966.6999999997,0.7744481268226426
2021-09-14,512400,1754006.94,1750498.92,1.686,1038000,1750068.0,512400,2255439.98,2250929.1,1.686,1334800,2250472.8,True,0.0,-296800,-500404.7999999998,0.7776783933749369
2021-09-15,159869,1731518.59,1728055.55,0.943,1832100,1727670.3,159869,2224512.61,2220063.58,0.943,2353700,2219539.1,True,0.0,-521600,-491868.80000000005,0.7783811079407638
2021-09-16,159869,1718436.87,1715000.0,0.936,1831800,1714564.8,513520,2207594.45,2203179.26,1.309,1682700,2202654.3,False,-0.3729999999999999,149100,-488089.49999999977,0.7784205427767767
2021-09-17,513520,1666896.99,1663563.2,1.313,1266700,1663177.1,513520,2214104.98,2209676.77,1.313,1682500,2209122.5,True,0.0,-415800,-545945.3999999999,0.7528536384033606
2021-09-22,501018,1651258.32,1647955.8,0.84,1961400,1647576.0,501018,2170138.44,2165798.17,0.84,2577800,2165352.0,True,0.0,-616400,-517776.0,0.7608999912466414
2021-09-23,501018,1668091.11,1664754.92,0.851,1955800,1664385.8,501018,2198277.71,2193881.15,0.851,2577400,2193367.4,True,0.0,-621600,-528981.5999999999,0.7588172788232476
2021-09-24,501018,1690073.3,1686693.15,0.862,1956300,1686330.6,501018,2226624.11,2222170.86,0.862,2577400,2221718.8,True,0.0,-621100,-535388.1999999997,0.7590294618699697
2021-09-27,501018,1721367.47,1717924.74,0.878,1956200,1717543.6,501018,2267862.51,2263326.78,0.878,2577200,2262781.6,True,0.0,-621000,-545238.0,0.7590263794254442
2021-09-28,501018,1740929.47,1737447.61,0.888,1956100,1737016.8,501018,2293629.51,2289042.25,0.888,2577200,2288553.6,True,0.0,-621100,-551536.8,0.7590281963192914
2021-09-29,501018,1705717.87,1702306.44,0.87,1956200,1701894.0,501018,2247239.91,2242745.43,0.87,2577300,2242251.0,True,0.0,-621100,-540357.0,0.7590279357400697
2021-09-30,501018,1721367.47,1717924.74,0.878,1956200,1717543.6,501018,2267853.31,2263317.6,0.878,2577200,2262781.6,True,0.0,-621000,-545238.0,0.7590294585675825
2021-10-08,501018,1797659.27,1794063.96,0.917,1956000,1793652.0,501018,2368359.11,2363622.39,0.917,2577000,2363109.0,True,0.0,-621000,-569457.0,0.7590315431514101
2021-10-11,501018,1836776.27,1833102.72,0.937,1955900,1832678.3,501018,2419894.11,2415054.32,0.937,2576900,2414555.3,True,0.0,-621000,-581876.9999999998,0.7590316710180348
2021-10-12,501018,1832859.26,1829193.55,0.935,1955900,1828766.5,501018,2414735.31,2409905.84,0.935,2576900,2409401.5,True,0.0,-621000,-580635.0,0.7590311254445523
2021-10-13,501018,1826991.26,1823337.28,0.932,1955900,1822898.8,501018,2407004.61,2402190.6,0.932,2576900,2401670.8,True,0.0,-621000,-578771.9999999998,0.7590310597701764
2021-10-14,501018,1832859.26,1829193.55,0.935,1955900,1828766.5,501018,2414735.31,2409905.84,0.935,2576900,2409401.5,True,0.0,-621000,-580635.0,0.7590311254445523
2021-10-15,501018,1854375.26,1850666.51,0.946,1955900,1850281.4,501018,2443081.21,2438195.04,0.946,2576800,2437652.8,True,0.0,-620900,-587371.3999999999,0.7590313626946523
2021-10-18,159865,1895167.56,1891377.22,0.792,2387600,1890979.2,159865,2499516.37,2494517.34,0.792,3149000,2494008.0,True,0.0,-761400,-603028.8,0.7582137019570709
2021-10-19,159865,2009469.19,2005450.25,0.841,2384100,2005028.1,159865,2653567.97,2648260.84,0.841,3148300,2647720.3,True,0.0,-764200,-642692.1999999997,0.757270668291945
2021-10-20,159865,1983237.86,1979271.39,0.83,2384100,1978803.0,159865,2618931.67,2613693.81,0.83,3148300,2613089.0,True,0.0,-764200,-634286.0,0.7572697992536782
2021-10-21,159928,1940031.88,1936151.81,1.143,1693500,1935670.5,159928,2565154.61,2560024.31,1.143,2239200,2559405.6,True,0.0,-545700,-623735.1000000001,0.7563021240267462
2021-10-22,501018,1991932.1,1987948.23,0.942,2109900,1987525.8,501018,2636289.97,2631017.39,0.942,2792400,2630440.8,True,0.0,-682500,-642914.9999999998,0.7555815644968675
2021-10-25,501018,2021146.99,2017104.69,0.958,2105100,2016685.8,501018,2680705.32,2675343.91,0.958,2792000,2674736.0,True,0.0,-686900,-658050.2,0.7539608978729524
2021-10-26,501018,2010584.22,2006563.05,0.953,2105000,2006065.0,501018,2666740.32,2661406.84,0.953,2792000,2660776.0,True,0.0,-687000,-654711.0,0.7539482584491016
2021-10-27,501018,2002164.22,1998159.89,0.949,2105100,1997739.9,501018,2655572.32,2650261.18,0.949,2792100,2649702.9,True,0.0,-687000,-651963.0,0.7539482939029881
2021-10-28,501018,1947434.22,1943539.35,0.923,2105200,1943099.6,501018,2582972.72,2577806.78,0.923,2792200,2577200.6,True,0.0,-687000,-634101.0,0.7539507502038193
2021-10-29,513500,1978806.63,1974849.02,2.762,714800,1974277.6,513500,2624588.82,2619339.64,2.762,948100,2618652.2,True,0.0,-233300,-644374.6000000001,0.7539491957448786
2021-11-01,513500,1993715.34,1989727.91,2.794,711900,1989048.6,515790,2654401.25,2649092.45,1.886,1404300,2648509.8,False,0.9080000000000001,-692400,-659461.1999999997,0.7510979509974236
2021-11-02,501018,1986685.22,1982711.85,0.945,2097600,1982232.0,515790,2565665.5,2560534.17,1.823,1404200,2559856.6,False,-0.878,693400,-577624.6000000001,0.7743352436239253
2021-11-03,513500,1979730.74,1975771.28,2.802,704900,1975129.8,516520,2500817.77,2495816.14,1.118,2231900,2495264.2,False,1.684,-1527000,-520134.40000000014,0.791633346399326
2021-11-04,513100,1981458.4,1977495.48,5.312,372100,1976595.2,516520,2565293.35,2560162.76,1.147,2231600,2559645.2,False,4.165,-1859500,-583050.0000000002,0.772410063745731
2021-11-05,513100,2006085.98,2002073.81,5.379,372100,2001525.9,516520,2607688.75,2602473.37,1.166,2231500,2601929.0,False,4.212999999999999,-1859400,-600403.1000000001,0.7692965581110859
2021-11-08,513100,1999017.98,1995019.94,5.36,372100,1994456.0,516520,2578674.25,2573516.9,1.153,2231500,2572919.5,False,4.207000000000001,-1859400,-578463.5,0.7752115180891886
2021-11-09,513100,1998273.98,1994277.43,5.358,372100,1993711.8,516520,2578674.25,2573516.9,1.153,2231500,2572919.5,False,4.205,-1859400,-579207.7,0.7749229977380819
2021-11-10,513100,1977813.98,1973858.35,5.303,372100,1973246.3,512670,2560566.74,2555445.61,1.14,2241100,2554854.0,False,4.163,-1869000,-581607.7,0.7724125870665647
2021-11-11,513500,1962268.37,1958343.83,2.813,696000,1957848.0,512670,2580481.16,2575320.19,1.149,2240900,2574794.1,False,1.6640000000000001,-1544900,-616946.1000000001,0.7604273189113304
2021-11-12,512670,1963768.27,1959840.74,1.182,1657700,1959401.4,512670,2654425.86,2649117.0,1.182,2240700,2648507.4,True,0.0,-583000,-689106.0,0.7398090485751974
2021-11-15,512660,1933351.34,1929484.63,1.43,1349000,1929070.0,512660,2618308.39,2613071.77,1.43,1826900,2612467.0,True,0.0,-477900,-683397.0,0.7383971068434761
2021-11-16,512660,1896646.73,1892853.43,1.405,1346900,1892394.5,512660,2572374.64,2567229.89,1.405,1826800,2566654.0,True,0.0,-479900,-674259.5,0.7373135703126041
2021-11-17,512980,1884234.85,1880466.38,0.796,2361900,1880072.4,512980,2555673.42,2550562.08,0.796,3203500,2549986.0,True,0.0,-841600,-669913.6000000001,0.7372752853531654
2021-11-18,515880,1824642.28,1820993.0,1.09,1670200,1820518.0,515880,2475083.93,2470133.77,1.09,2265700,2469613.0,True,0.0,-595500,-649095.0,0.7372042046267093
2021-11-19,512670,1827435.02,1823780.15,1.172,1555800,1823397.6,513100,2481386.43,2476423.66,5.437,455300,2475466.1,False,-4.265000000000001,1100500,-652068.5,0.7364572474106743
2021-11-22,512670,1847382.82,1843688.06,1.186,1554200,1843281.2,512670,2485443.88,2480473.0,1.186,2091000,2479926.0,True,0.0,-536800,-636644.8,0.7432808420522454
2021-11-23,159869,1848655.32,1844958.01,1.033,1785600,1844524.8,159869,2489129.48,2484151.22,1.033,2404300,2483641.9,True,0.0,-618700,-639117.0999999999,0.7426915051442001
2021-11-24,159869,1862661.08,1858935.76,1.041,1785300,1858497.3,159869,2508115.52,2503099.28,1.041,2404000,2502564.0,True,0.0,-618700,-644066.7,0.7426536238649806
2021-11-25,515880,1833821.8,1830154.15,1.113,1644000,1829772.0,515880,2466996.35,2462062.35,1.113,2211600,2461510.8,True,0.0,-567600,-631738.7999999998,0.7433419186047843
2021-11-26,515880,1800673.37,1797072.03,1.093,1643800,1796673.4,515880,2422518.19,2417673.16,1.093,2211500,2417169.5,True,0.0,-567700,-620496.1000000001,0.7433064393213081
2021-11-29,515880,1790811.17,1787229.55,1.087,1643800,1786810.6,515880,2409244.19,2404425.71,1.087,2211500,2403900.5,True,0.0,-567700,-617089.8999999999,0.7433082862389304
2021-11-30,516520,1821768.79,1818125.25,1.236,1470600,1817661.6,516150,2453229.38,2448322.92,1.664,1471000,2447744.0,False,-0.42799999999999994,-400,-630082.3999999999,0.7426002659400729
2021-12-01,562800,1796232.25,1792639.79,0.989,1812200,1792265.8,516150,2405912.61,2401100.78,1.632,1470900,2400508.8,False,-0.6429999999999999,341300,-608242.9999999998,0.7465908123736881
2021-12-02,562800,1785091.78,1781521.59,0.984,1810100,1781138.4,562800,2411550.57,2406727.47,0.984,2445300,2406175.2,True,0.0,-635200,-625036.8000000003,0.7402257295396464
2021-12-03,159985,1806538.66,1802925.58,1.184,1522400,1802521.6,159985,2442855.05,2437969.34,1.184,2058600,2437382.4,True,0.0,-536200,-634860.7999999998,0.7395193832724541
2021-12-06,159985,1806268.55,1802656.02,1.183,1523400,1802182.2,562800,2440309.18,2435428.56,0.993,2452100,2434935.3,False,0.19000000000000006,-928700,-632753.0999999999,0.7401802053623385
2021-12-07,159985,1794075.88,1790487.73,1.175,1523500,1790112.5,159985,2327036.88,2322382.8,1.175,1976000,2321800.0,True,0.0,-452500,-531687.5,0.7709701102803321
2021-12-08,159980,1775524.43,1771973.38,1.447,1224300,1771562.1,159980,2302862.89,2298257.16,1.447,1587900,2297691.3,True,0.0,-363600,-526129.1999999997,0.7710074436954428
2021-12-09,159985,1781112.63,1777550.4,1.195,1487100,1777084.5,516150,2310342.05,2305721.37,1.619,1423800,2305132.2,False,-0.42399999999999993,63300,-528047.7000000002,0.7709302741557251
2021-12-10,512690,1783552.76,1779985.66,1.393,1277500,1779557.5,516150,2321501.94,2316858.94,1.627,1423700,2316359.9,False,-0.23399999999999999,-146200,-536802.3999999999,0.7682753691775938
2021-12-13,512690,1811386.65,1807763.88,1.414,1278200,1807374.8,512690,2314147.52,2309519.22,1.414,1632900,2308920.6,True,0.0,-354700,-501545.80000000005,0.7827446756721887
2021-12-14,512690,1817772.9,1814137.35,1.419,1278200,1813765.8,512690,2322081.13,2317436.96,1.419,1632800,2316943.2,True,0.0,-354600,-503177.40000000014,0.7828205812946768
2021-12-15,512690,1775595.6,1772044.41,1.386,1278200,1771585.2,512690,2268193.73,2263657.34,1.386,1632900,2263199.4,True,0.0,-354700,-491614.19999999995,0.7828236082814672
2021-12-16,512690,1739808.8,1736329.18,1.358,1278300,1735931.4,512690,2222467.53,2218022.59,1.358,1632900,2217478.2,True,0.0,-354600,-481546.8000000003,0.7828275448415664
2021-12-17,512690,1721908.89,1718465.07,1.344,1278300,1718035.2,512690,2199606.93,2195207.71,1.344,1633000,2194752.0,True,0.0,-354700,-476716.80000000005,0.7828257251399002
2021-12-20,159985,1717817.19,1714381.56,1.212,1414200,1714010.4,159985,2194483.94,2190094.97,1.212,1806600,2189599.2,True,0.0,-392400,-475588.8000000003,0.7827886815157098
2021-12-21,159985,1714866.3,1711436.56,1.21,1414100,1711061.0,159985,2190651.99,2186270.69,1.21,1806400,2185744.0,True,0.0,-392300,-474683.0,0.7828109201407203
2021-12-22,159985,1719097.13,1715658.94,1.213,1414100,1715303.3,159985,2196066.19,2191674.06,1.213,1806400,2191163.2,True,0.0,-392300,-475859.90000000014,0.7828075209336017
2021-12-23,159985,1750205.13,1746704.72,1.235,1414000,1746290.0,159985,2235806.99,2231335.38,1.235,1806300,2230780.5,True,0.0,-392300,-484490.5,0.7828068960460669
2021-12-24,159985,1772829.13,1769283.48,1.251,1414000,1768914.0,159985,2264702.79,2260173.39,1.251,1806300,2259681.3,True,0.0,-392300,-490767.2999999998,0.7828087366819555
2021-12-27,159985,1751619.13,1748115.9,1.236,1414000,1747704.0,159985,2237608.29,2233133.08,1.236,1806300,2232586.8,True,0.0,-392300,-484882.7999999998,0.7828086523580049
2021-12-28,159985,1764345.13,1760816.44,1.245,1414000,1760430.0,159985,2253864.99,2249357.26,1.245,1806300,2248843.5,True,0.0,-392300,-488413.5,0.7828087031956602
