symbol,name,amount,float_market_value,snapshot_time
159827,农业ETF银华,6055504.1,71080259,2026-07-06 15:34:33+08:00
159027,畜牧养殖ETF大成,14155635.878,112674110,2026-07-06 15:34:27+08:00
159020,养殖ETF易方达,21029633.81,115710374,2026-07-06 15:34:27+08:00
515220,煤炭ETF国泰,1430209465.0,13719939628,2026-07-06 16:11:34+08:00
159172,养殖ETF汇添富,23305987.8,316659169,2026-07-06 15:34:42+08:00
159023,养殖ETF万家,21487679.025,76562396,2026-07-06 15:34:39+08:00
512450,畜牧养殖ETF广发,13287339.0,103310428,2026-07-06 16:11:57+08:00
159865,养殖ETF国泰,401846296.156,5976644176,2026-07-06 15:34:39+08:00
159867,养殖ETF鹏华,57203977.6,944474049,2026-07-06 15:34:42+08:00
159930,能源ETF汇添富,88295424.6,797808253,2026-07-06 15:34:21+08:00
516760,养殖ETF平安,13749372.0,183867900,2026-07-06 16:11:48+08:00
562900,农业ETF易方达,26764013.0,148764927,2026-07-06 16:11:42+08:00
159945,能源ETF广发,20424805.5,83881132,2026-07-06 15:34:15+08:00
159165,养殖ETF永赢,14254849.241,92828425,2026-07-06 15:34:36+08:00
159007,养殖ETF华泰柏瑞,23575977.874,173056039,2026-07-06 15:34:21+08:00
159011,养殖ETF华安,23950377.981,67343395,2026-07-06 15:34:24+08:00
516670,畜牧养殖ETF招商,70783596.0,1839270315,2026-07-06 16:11:56+08:00
159275,农牧渔ETF华宝,16270656.6,204104991,2026-07-06 15:34:57+08:00
159041,农业ETF鹏华,8735352.283,154228057,2026-07-06 15:34:48+08:00
560210,农牧渔ETF景顺,10201747.0,429176682,2026-07-06 16:11:57+08:00
159173,农牧ETF南方,10478330.6,47026169,2026-07-06 15:34:45+08:00
516810,农业ETF华夏,106879818.0,384856073,2026-07-06 16:11:51+08:00
159985,豆粕ETF华夏,363335142.807,3214538636,2026-07-06 15:34:33+08:00
159217,港股通创新药ETF工银,1579652337.7,5802756595,2026-07-06 15:34:36+08:00
159825,农业ETF富国,111476908.404,1626112037,2026-07-06 15:34:24+08:00
159132,恒生生物科技ETF富国,92749494.722,105150239,2026-07-06 15:34:12+08:00
159316,港股通创新药ETF易方达,3423041184.38,4824963238,2026-07-06 15:34:36+08:00
512620,农业ETF天弘,9408480.0,1055716422,2026-07-06 16:11:33+08:00
520930,恒生生物科技ETF国泰,79609013.0,112384433,2026-07-06 16:11:59+08:00
520690,港股创新药ETF博时,269966007.0,517742144,2026-07-06 16:11:44+08:00
520880,港股通创新药ETF华宝,1236299641.0,2491251358,2026-07-06 16:11:59+08:00
530880,红利国企ETF银河,3558248.0,47772720,2026-07-06 16:11:59+08:00
159297,港股通创新药ETF南方,735009719.711,2439539189,2026-07-06 15:34:27+08:00
159303,恒生医疗ETF大成,365615747.1,164547573,2026-07-06 15:34:27+08:00
159286,港股通创新药ETF鹏华,345438378.7,600483485,2026-07-06 15:34:48+08:00
159570,港股通创新药ETF汇添富,5592483944.515,23239154334,2026-07-06 15:34:27+08:00
159589,红利ETF广发,10832417.1,237831555,2026-07-06 15:34:21+08:00
159557,恒生医疗ETF嘉实,225578026.5,199876088,2026-07-06 15:34:03+08:00
520500,恒生创新药ETF华泰柏瑞,3577559127.0,2836597746,2026-07-06 16:11:33+08:00
159018,石油ETF广发,4459334.2,25897040,2026-07-06 15:34:24+08:00
513280,恒生生物科技ETF汇添富,205233192.0,423214732,2026-07-06 16:11:42+08:00
159616,农牧ETF建信,15926370.2,56604840,2026-07-06 15:34:39+08:00
159169,恒生生物科技ETF广发,76552804.1,173386777,2026-07-06 15:34:12+08:00
513700,港股通医药ETF鹏华,234926524.0,531808986,2026-07-06 16:11:54+08:00
520700,港股通创新药ETF万家,606543648.0,735638024,2026-07-06 16:11:32+08:00
513120,港股创新药ETF广发,12951540900.0,27436336095,2026-07-06 16:11:57+08:00
159567,港股创新药ETF银华,3235931590.508,7529835305,2026-07-06 15:34:30+08:00
513060,恒生医疗ETF博时,1207858780.0,5980081585,2026-07-06 16:11:38+08:00
159102,港股通生物科技ETF华安,156913175.333,599069208,2026-07-06 15:34:00+08:00
159197,石油ETF招商,14406680.408,41468765,2026-07-06 15:34:24+08:00
159195,石油ETF华安,20942539.013,80978071,2026-07-06 15:34:21+08:00
159105,恒生生物科技ETF易方达,258919938.2,200051131,2026-07-06 15:34:39+08:00
159540,信创ETF易方达,64284321.23,305162223,2026-07-06 15:34:48+08:00
520970,港股通创新药ETF嘉实,213667273.0,1081224276,2026-07-06 16:11:47+08:00
159892,恒生医药ETF华夏,1366899329.53,4856958434,2026-07-06 15:34:00+08:00
159130,恒生生物科技ETF鹏华,31219857.853,215353667,2026-07-06 15:34:18+08:00
159615,恒生生物科技ETF南方,254149282.0,558657641,2026-07-06 15:34:51+08:00
510720,红利国企ETF国泰,241106553.0,3514304190,2026-07-06 16:11:32+08:00
159776,港股医药ETF银华,73674970.0,95167423,2026-07-06 15:34:12+08:00
159689,消费ETF南方,2232423.7,50909411,2026-07-06 15:34:27+08:00
513750,港股通非银ETF广发,737768415.0,14153025225,2026-07-06 16:11:40+08:00
561570,油气ETF华泰柏瑞,22619323.0,108351893,2026-07-06 16:11:44+08:00
159588,石油ETF景顺,13088070.1,565582564,2026-07-06 15:34:33+08:00
159199,石油ETF平安,1281111.84,63956852,2026-07-06 15:34:03+08:00
159547,红利低波ETF华夏,154941311.1,1543316131,2026-07-06 15:34:18+08:00
510880,红利ETF华泰柏瑞,779823942.0,24769689274,2026-07-06 16:11:55+08:00
513780,港股创新药ETF景顺,943818725.0,2684171908,2026-07-06 16:11:56+08:00
516210,银行ETF华安,7162618.0,108728807,2026-07-06 16:11:41+08:00
515180,红利ETF易方达,588304392.0,17420736850,2026-07-06 16:11:48+08:00
159026,石油ETF南方,5957719.984,48518752,2026-07-06 15:34:33+08:00
515290,银行ETF天弘,48497180.0,3694745003,2026-07-06 16:11:34+08:00
560670,银行ETF华泰柏瑞,14163460.0,83019598,2026-07-06 16:12:00+08:00
159643,疫苗ETF国泰,8877069.4,144390933,2026-07-06 15:34:03+08:00
516530,物流ETF银华,662384.0,17991161,2026-07-06 16:11:48+08:00
159189,石油ETF华夏,15967200.6,106114461,2026-07-06 15:34:18+08:00
159525,红利低波ETF富国,22398639.6,493864763,2026-07-06 15:34:03+08:00
516910,物流ETF富国,15000723.0,65198794,2026-07-06 16:11:45+08:00
517110,创新药ETF国泰,147855993.0,893630774,2026-07-06 16:11:45+08:00
561060,国企红利ETF华安,2619953.0,63206370,2026-07-06 16:11:51+08:00
560680,消费ETF广发,14480692.0,232830822,2026-07-06 16:11:56+08:00
512530,沪深300红利ETF建信,8178850.0,154778020,2026-07-06 16:11:47+08:00
563020,红利低波ETF易方达,313914215.0,12134834388,2026-07-06 16:11:36+08:00
159672,消费ETF博时,5073748.4,80734108,2026-07-06 15:34:09+08:00
512890,红利低波ETF华泰柏瑞,1008710127.0,32739627121,2026-07-06 16:11:58+08:00
159798,消费ETF易方达,16856941.7,134344502,2026-07-06 15:34:42+08:00
513620,港股医疗ETF银华,53345079.0,152466816,2026-07-06 16:11:43+08:00
159181,石油ETF易方达,7165445.4,121809239,2026-07-06 15:34:18+08:00
513200,港股通医药ETF易方达,550011271.0,1005102993,2026-07-06 16:12:00+08:00
159697,石油ETF鹏华,67462956.8,1365027500,2026-07-06 15:34:30+08:00
563890,国企红利ETF创金合信,510660.0,24761492,2026-07-06 16:11:51+08:00
520760,恒生生物科技ETF摩根,48102516.0,174436002,2026-07-06 16:11:40+08:00
159515,国企红利ETF鹏扬,1689746.8,44879307,2026-07-06 15:34:48+08:00
159167,港股通医疗ETF工银,83163923.159,189793240,2026-07-06 15:34:39+08:00
159928,消费ETF汇添富,362575154.062,14922642555,2026-07-06 15:34:09+08:00
513040,港股通互联网ETF易方达,728113408.0,5193881840,2026-07-06 16:11:53+08:00
159253,银行ETF博时,6307494.4,561180908,2026-07-06 15:34:42+08:00
512730,银行ETF鹏华,9651325.0,112306716,2026-07-06 16:12:00+08:00
560150,红利低波ETF泰康,5615510.0,731108847,2026-07-06 16:11:58+08:00
563180,高股息ETF银华,9264938.0,125384340,2026-07-06 16:11:58+08:00
159137,港股通医疗ETF华宝,113778515.7,156385675,2026-07-06 15:34:03+08:00
515020,银行ETF华夏,105445527.0,633108761,2026-07-06 16:11:40+08:00
513400,道琼斯ETF鹏华,369867884.0,3126200196,2026-07-06 16:11:32+08:00
159019,石油ETF华宝,19142593.818,46768403,2026-07-06 15:34:30+08:00
512600,消费ETF嘉实,14875453.0,842410685,2026-07-06 16:11:39+08:00
159691,港股红利ETF工银,396681394.044,4530196601,2026-07-06 15:34:30+08:00
159040,港股通互联网ETF鹏华,13224474.001,112711849,2026-07-06 15:34:42+08:00
516310,银行ETF易方达,119083026.0,2258119705,2026-07-06 16:12:00+08:00
159670,消费50ETF国联安,1963829.1,47723624,2026-07-06 15:34:03+08:00
515890,红利ETF博时,12260802.0,465260695,2026-07-06 16:11:43+08:00
561760,油气ETF博时,10629571.0,236224905,2026-07-06 16:11:57+08:00
513690,港股红利ETF博时,192824475.0,3671996759,2026-07-06 16:11:44+08:00
159366,港股医疗ETF永赢,223498465.3,260200331,2026-07-06 15:34:33+08:00
159399,现金流ETF国泰,191134849.2,4040473480,2026-07-06 15:34:27+08:00
159506,港股通创新药医疗ETF富国,1191909361.3,2655000480,2026-07-06 15:34:03+08:00
512700,银行ETF南方,94809949.0,1091413411,2026-07-06 16:11:37+08:00
159933,金融地产ETF国投瑞银,248231.2,103261040,2026-07-06 15:34:18+08:00
561320,交运ETF国泰,736050.0,51746838,2026-07-06 16:11:37+08:00
520510,港股通医疗ETF华夏,219787302.0,185010976,2026-07-06 16:11:50+08:00
513880,日经225ETF华安,346008677.0,2933829940,2026-07-06 16:12:01+08:00
515650,消费50ETF富国,60160332.0,3107057392,2026-07-06 16:11:49+08:00
159581,红利ETF万家,29983054.8,1487204098,2026-07-06 15:34:15+08:00
563690,红利低波ETF永赢,1318667.0,36366720,2026-07-06 16:11:39+08:00
159887,银行ETF富国,84615898.4,868223396,2026-07-06 15:34:54+08:00
159748,创新药ETF富国,347783124.895,1374668165,2026-07-06 15:34:00+08:00
513770,港股互联网ETF华宝,557484249.0,4659113125,2026-07-06 16:11:58+08:00
513930,恒生生物科技ETF华泰柏瑞,197180972.0,75663720,2026-07-06 16:11:54+08:00
517880,品牌消费ETF华泰柏瑞,4600964.0,39469454,2026-07-06 16:12:00+08:00
515080,中证红利ETF招商,440449945.0,12465561807,2026-07-06 16:11:32+08:00
517380,创新药ETF天弘,142597678.0,1919457370,2026-07-06 16:11:55+08:00
159391,大盘价值ETF博时,3062598.7,92598537,2026-07-06 15:34:24+08:00
517990,沪港深医药ETF招商,4279401.0,43798606,2026-07-06 16:11:38+08:00
516550,农业ETF嘉实,12298604.0,169286693,2026-07-06 16:11:44+08:00
526010,港股通医疗ETF汇添富,11801096.0,73940902,2026-07-06 16:11:48+08:00
510650,金融地产ETF华夏,2535822.0,32964995,2026-07-06 16:11:38+08:00
520870,巴西ETF易方达,73108346.0,598939011,2026-07-06 16:12:00+08:00
512820,银行ETF汇添富,80907742.0,593987338,2026-07-06 16:11:34+08:00
159148,石油ETF富国,14034838.9,209909406,2026-07-06 15:34:30+08:00
520630,港股通互联网ETF广发,7927800.0,279514180,2026-07-06 16:11:46+08:00
159622,创新药ETF东财,399445284.924,1510766794,2026-07-06 15:34:54+08:00
512800,银行ETF华宝,743062540.0,11044988703,2026-07-06 16:11:58+08:00
560020,红利ETF汇添富,5505037.0,130605034,2026-07-06 16:11:36+08:00
159207,高股息ETF广发,252154081.66,1850123795,2026-07-06 15:34:06+08:00
159718,港股医药ETF平安,126486426.4,186161421,2026-07-06 15:34:39+08:00
159666,交通运输ETF华夏,17698720.382,110874427,2026-07-06 15:34:00+08:00
563700,红利价值ETF易方达,9913783.0,412637150,2026-07-06 16:11:38+08:00
513050,中概互联网ETF易方达,2622111668.0,34426848020,2026-07-06 16:11:48+08:00
520850,港股通医疗ETF易方达,21208724.0,129475181,2026-07-06 16:11:40+08:00
562390,中药ETF银华,2976595.0,72355653,2026-07-06 16:11:39+08:00
520910,港股通互联网ETF华夏,45700847.0,473667235,2026-07-06 16:11:38+08:00
159940,金融地产ETF广发,6825441.7,513370781,2026-07-06 15:34:30+08:00
159021,大盘价值ETF华夏,2915723.033,170835803,2026-07-06 15:34:33+08:00
159309,油气ETF汇添富,42438779.4,868392587,2026-07-06 15:34:30+08:00
510030,价值ETF华宝,5099890.0,162892530,2026-07-06 16:11:44+08:00
561360,石油ETF国泰,51448100.0,1802846016,2026-07-06 16:11:32+08:00
510230,金融ETF国泰,83806224.0,850656160,2026-07-06 16:12:01+08:00
159569,港股红利低波ETF景顺,71900075.8,430381655,2026-07-06 15:34:12+08:00
563900,300自由现金流ETF摩根,29140334.0,560158540,2026-07-06 16:11:48+08:00
159568,港股互联网ETF博时,129482219.4,362289405,2026-07-06 15:34:09+08:00
520650,港股通互联网ETF南方,143420810.0,1096204660,2026-07-06 16:11:32+08:00
159276,现金流ETF汇添富,2475254.8,375079432,2026-07-06 15:34:18+08:00
515100,红利低波100ETF景顺,203918639.0,5714759387,2026-07-06 16:11:39+08:00
515450,红利低波50ETF南方,194186097.0,19207178422,2026-07-06 16:11:59+08:00
516130,消费龙头ETF华宝,17535188.0,1019621070,2026-07-06 16:11:49+08:00
560520,红利低波100ETF大成,869119.0,35911064,2026-07-06 16:11:41+08:00
562060,标普A股红利ETF华宝,42844739.0,3287412413,2026-07-06 16:11:46+08:00
520790,港股通互联网ETF兴业,5195941.0,306134631,2026-07-06 16:11:44+08:00
159179,港股通互联网ETF工银,28075427.479,92037758,2026-07-06 15:34:15+08:00
159645,疫苗ETF富国,1143570.9,38251525,2026-07-06 15:34:48+08:00
159017,石油ETF工银,5884092.1,140132170,2026-07-06 15:34:27+08:00
562570,信创ETF华夏,29003502.0,428425173,2026-07-06 16:11:50+08:00
159647,中药ETF鹏华,27296594.692,1352243616,2026-07-06 15:34:06+08:00
159223,现金流ETF永赢,9434263.5,206922422,2026-07-06 15:34:27+08:00
159042,价值ETF汇添富,2148723.908,173112646,2026-07-06 15:34:36+08:00
562320,沪深300价值ETF银华,10538978.0,74793127,2026-07-06 16:11:39+08:00
513820,港股通红利ETF汇添富,96227085.0,2104115373,2026-07-06 16:11:34+08:00
159100,巴西ETF华夏,55630629.862,508678886,2026-07-06 15:34:57+08:00
159225,现金流ETF银华,3872729.5,312458186,2026-07-06 15:34:30+08:00
159539,信创ETF广发,10002514.2,129081745,2026-07-06 15:34:03+08:00
516500,生物科技ETF华夏,25514784.0,180962938,2026-07-06 16:11:39+08:00
513830,港股通高股息ETF嘉实,3261840.0,62392588,2026-07-06 16:11:42+08:00
159792,港股通互联网ETF富国,2515787302.859,33299050329,2026-07-06 15:34:21+08:00
159607,中概互联网ETF嘉实,184451733.2,971923118,2026-07-06 15:34:36+08:00
159222,自由现金流ETF易方达,86021410.2,1680768924,2026-07-06 15:34:06+08:00
159332,央企红利ETF富国,3147937.5,88662097,2026-07-06 15:34:12+08:00
159605,中概互联ETF广发,464251204.7,3602434429,2026-07-06 15:34:48+08:00
561510,中药ETF华泰柏瑞,2407005.0,59728696,2026-07-06 16:11:54+08:00
159856,互联网龙头ETF工银,2398052.416,200994079,2026-07-06 15:34:33+08:00
510630,消费ETF华夏,52386130.0,425429443,2026-07-06 16:11:36+08:00
513720,港股互联网ETF国泰,20781179.0,151436606,2026-07-06 16:11:39+08:00
159307,红利低波100ETF博时,103941800.4,7404705354,2026-07-06 15:34:39+08:00
159263,价值ETF易方达,358418290.1,5386054159,2026-07-06 15:34:51+08:00
159037,价值ETF鹏华,2787197.869,144667841,2026-07-06 15:34:39+08:00
517180,中国国企ETF南方,6942800.0,140064894,2026-07-06 16:11:46+08:00
159662,交运ETF南方,5964345.2,76422021,2026-07-06 15:34:00+08:00
159657,疫苗ETF鹏华,1841107.484,96911625,2026-07-06 15:34:12+08:00
560850,信创ETF汇添富,4728559.0,110791736,2026-07-06 16:11:52+08:00
159201,自由现金流ETF华夏,928012954.0,14020768081,2026-07-06 15:34:00+08:00
159520,消费龙头ETF工银,2748385.3,142463996,2026-07-06 15:34:09+08:00
513530,港股通红利ETF华泰柏瑞,182229992.0,3870544608,2026-07-06 16:11:41+08:00
520560,香港大盘30ETF华宝,12043406.0,511884027,2026-07-06 16:11:48+08:00
513220,中概互联ETF招商,46900959.0,512292890,2026-07-06 16:11:53+08:00
159228,红利低波ETF长城,1271236.4,112727927,2026-07-06 15:34:21+08:00
159125,港股通科技ETF招商,66332035.496,637903433,2026-07-06 15:34:12+08:00
510020,超大盘ETF博时,4481499.0,139699656,2026-07-06 16:11:51+08:00
561580,央企红利ETF华泰柏瑞,75752132.0,2332056473,2026-07-06 16:11:37+08:00
159277,港股通红利ETF富国,5135337.5,38854551,2026-07-06 15:34:15+08:00
159128,港股科技ETF天弘,84976817.791,1421870268,2026-07-06 15:34:15+08:00
588720,科创50ETF中银,20027191.0,185774985,2026-07-06 16:11:49+08:00
159954,恒生中国企业ETF南方,3466662.3,186251531,2026-07-06 15:34:18+08:00
159355,800红利低波ETF华宝,1496410.4,97525980,2026-07-06 15:34:18+08:00
159101,港股通科技ETF华夏,332342843.033,2233960511,2026-07-06 15:34:45+08:00
520950,港股通50ETF摩根,26563533.0,264426912,2026-07-06 16:12:01+08:00
513190,港股通金融ETF华夏,522580050.0,1583622528,2026-07-06 16:11:55+08:00
563150,油气ETF银华,6461013.0,74902139,2026-07-06 16:11:38+08:00
512750,基本面50ETF嘉实,2926130.0,64016660,2026-07-06 16:11:43+08:00
560720,红利低波100ETF工银,7141402.0,183498244,2026-07-06 16:11:48+08:00
516900,食品饮料ETF华安,8200440.0,169446279,2026-07-06 16:11:32+08:00
159538,信创ETF富国,70716260.5,340803702,2026-07-06 15:34:45+08:00
520770,恒指港股通ETF建信,13936466.0,183411449,2026-07-06 16:11:33+08:00
515710,食品饮料ETF华宝,30318887.0,1176806608,2026-07-06 16:11:46+08:00
159938,医药ETF广发,92522320.6,4672411023,2026-07-06 15:34:12+08:00
512690,酒ETF鹏华,752217244.0,13905938208,2026-07-06 16:11:45+08:00
159166,现金流ETF长城,3686033.984,477003748,2026-07-06 15:34:33+08:00
159302,港股高股息ETF银华,8087812.1,69179488,2026-07-06 15:34:06+08:00
510060,央企ETF工银,1053475.0,90976776,2026-07-06 16:11:49+08:00
159266,港股央企红利ETF永赢,16108738.1,347265666,2026-07-06 15:34:30+08:00
159549,红利低波ETF天弘,36855369.2,5492943419,2026-07-06 15:34:30+08:00
562080,300现金流ETF华宝,24729098.0,366254904,2026-07-06 16:11:56+08:00
159822,新经济ETF银华,6466570.6,190994640,2026-07-06 15:34:51+08:00
588770,科创信息ETF摩根,35630723.0,774309693,2026-07-06 16:11:59+08:00
159688,恒生互联网ETF华安,153178594.3,1051402468,2026-07-06 15:34:15+08:00
159711,港股通50ETF华夏,31360432.6,55136795,2026-07-06 15:34:09+08:00
588940,科创50ETF富国,158969742.0,1068989720,2026-07-06 16:11:33+08:00
159545,恒生红利低波ETF易方达,130425079.04,5995275527,2026-07-06 15:34:15+08:00
159849,生物科技ETF招商,4786265.816,86663081,2026-07-06 15:34:30+08:00
520890,港股通红利低波ETF华泰柏瑞,31398692.0,95788016,2026-07-06 16:11:50+08:00
159726,港股通高股息ETF华夏,10932034.2,339907100,2026-07-06 15:34:45+08:00
159729,互联网ETF汇添富,2023763.7,46004185,2026-07-06 15:34:48+08:00
588810,科创芯片ETF富国,152646879.0,1662816288,2026-07-06 16:11:48+08:00
159850,恒生国企ETF华夏,12189331.0,421983524,2026-07-06 15:34:03+08:00
561920,疫苗ETF招商,1154421.0,32192100,2026-07-06 16:11:53+08:00
159333,港股央企红利ETF万家,28056169.2,272532478,2026-07-06 15:34:15+08:00
588290,科创芯片ETF华安,487721933.0,5593404340,2026-07-06 16:11:40+08:00
513090,香港证券ETF易方达,6876312484.0,19669694823,2026-07-06 16:11:45+08:00
560080,中药ETF汇添富,51536033.0,2454056578,2026-07-06 16:11:38+08:00
515480,N红利低波100ETF南方,145760500.0,231424912,2026-07-06 16:11:57+08:00
159843,食品饮料ETF招商,11363797.5,342747805,2026-07-06 15:34:33+08:00
159793,线上消费ETF平安,341886.4,31051707,2026-07-06 15:34:18+08:00
516920,芯片ETF汇添富,87013241.0,853608379,2026-07-06 16:11:40+08:00
159788,港股通100ETF易方达,6773913.7,108863785,2026-07-06 15:34:36+08:00
159191,港股通科技ETF易方达,19932879.1,65942059,2026-07-06 15:34:51+08:00
159839,生物医药ETF汇添富,106643233.956,1115916014,2026-07-06 15:34:36+08:00
513360,教育ETF博时,81435420.0,291595332,2026-07-06 16:11:54+08:00
512640,金融地产ETF嘉实,10048144.0,50798216,2026-07-06 16:11:57+08:00
517900,银行AH优选ETF招商,28059022.0,674390873,2026-07-06 16:11:38+08:00
517120,创新药ETF华泰柏瑞,141489978.0,566016077,2026-07-06 16:11:47+08:00
515170,食品饮料ETF华夏,128106670.0,4081683990,2026-07-06 16:11:50+08:00
560030,800价值ETF汇添富,45242.0,29454024,2026-07-06 16:11:56+08:00
516640,芯片ETF富国,343114938.0,2469721733,2026-07-06 16:11:36+08:00
562050,药ETF华宝,25550799.0,120106596,2026-07-06 16:11:49+08:00
513520,日经ETF华夏,532451979.0,2611746384,2026-07-06 16:11:49+08:00
512070,证券保险ETF易方达,727524000.0,14681064899,2026-07-06 16:11:47+08:00
589150,科创50ETF平安,22464618.0,123969377,2026-07-06 16:11:59+08:00
588060,科创50ETF广发,446578829.0,6787003622,2026-07-06 16:11:59+08:00
560320,食品ETF富国,7030104.0,143607124,2026-07-06 16:11:37+08:00
159251,港股通科技ETF万家,11264973.836,182123992,2026-07-06 15:34:39+08:00
513920,港股通央企红利ETF华安,113792774.0,3845710699,2026-07-06 16:11:37+08:00
513950,恒生红利ETF富国,61298717.0,2393936334,2026-07-06 16:11:38+08:00
517050,互联网ETF华泰柏瑞,1841935.0,224796020,2026-07-06 16:11:34+08:00
513330,恒生互联网ETF华夏,2803730127.0,26245669282,2026-07-06 16:11:40+08:00
159331,红利港股ETF国泰,8277380.6,188759932,2026-07-06 15:34:09+08:00
512010,医药ETF易方达,1043385094.0,18023992009,2026-07-06 16:11:54+08:00
159719,国企ETF平安,1696212.3,38534295,2026-07-06 15:34:42+08:00
562030,信创ETF华宝,19112937.0,76991541,2026-07-06 16:11:35+08:00
513320,港股通新经济ETF易方达,13263774.0,113452833,2026-07-06 16:11:39+08:00
159336,央企红利ETF融通,9284874.316,428784268,2026-07-06 15:34:48+08:00
560710,船舶ETF富国,98016643.0,1875573980,2026-07-06 16:11:50+08:00
563980,800红利低波ETF鑫元,3210782.0,193721112,2026-07-06 16:11:41+08:00
560900,创新药ETF摩根,50413972.0,214062985,2026-07-06 16:11:32+08:00
159736,食品饮料ETF天弘,28559626.5,4178435212,2026-07-06 15:34:45+08:00
517200,互联网ETF嘉实,2329727.0,81242958,2026-07-06 16:11:50+08:00
561680,A500红利低波ETF平安,1241681.0,67397043,2026-07-06 16:11:45+08:00
515300,300红利低波ETF嘉实,111358139.0,4849490496,2026-07-06 16:11:44+08:00
588370,科创50增强ETF南方,9304721.0,122312928,2026-07-06 16:11:33+08:00
589850,科创50ETF东财,166830679.0,805903113,2026-07-06 16:11:59+08:00
159931,金融地产ETF汇添富,859998.6,34887962,2026-07-06 15:34:03+08:00
159859,生物医药ETF天弘,330891097.608,4865459200,2026-07-06 15:34:51+08:00
510660,医药ETF华夏,32337080.0,144139479,2026-07-06 16:11:57+08:00
510900,恒生中国企业ETF易方达,180333359.0,3327891159,2026-07-06 16:11:37+08:00
159126,港股通50ETF南方,7844179.522,232680094,2026-07-06 15:34:54+08:00
560120,中证500现金流ETF华夏,20136196.0,680570627,2026-07-06 16:11:56+08:00
159835,创新药ETF建信,45965089.1,314469305,2026-07-06 15:34:42+08:00
159837,生物科技ETF易方达,71022256.8,1537292276,2026-07-06 15:34:57+08:00
589210,科创芯片设计ETF广发,59194064.0,1080395330,2026-07-06 16:11:47+08:00
516930,生物科技ETF民生加银,1736675.0,55060544,2026-07-06 16:11:34+08:00
159127,港股通红利ETF南方,17437309.06,171164489,2026-07-06 15:34:15+08:00
159281,港股央企红利ETF天弘,89521214.5,258338322,2026-07-06 15:34:42+08:00
159202,恒生互联网ETF万家,178883621.05,874347897,2026-07-06 15:34:03+08:00
560330,沪深300价值ETF申万菱信,54407.0,20333310,2026-07-06 16:11:44+08:00
159235,中证现金流ETF大成,71761905.686,2406414519,2026-07-06 15:34:39+08:00
588780,科创芯片设计ETF国联安,343457512.0,1195630266,2026-07-06 16:11:38+08:00
159151,食品ETF华夏,10911766.0,119484050,2026-07-06 15:34:30+08:00
159858,创新药ETF南方,75438813.4,628966627,2026-07-06 15:34:48+08:00
516060,创新药ETF工银,29641932.0,200876682,2026-07-06 16:11:34+08:00
159221,现金流ETF嘉实,30345107.5,1227653595,2026-07-06 15:34:15+08:00
563850,食品ETF广发,1484163.0,79195164,2026-07-06 16:11:34+08:00
589130,科创芯片ETF易方达,215685054.0,5084514760,2026-07-06 16:11:45+08:00
589360,科创50ETF国泰,49055160.0,225810090,2026-07-06 16:11:38+08:00
516980,证券先锋ETF华富,8581527.0,75163080,2026-07-06 16:11:40+08:00
159510,沪深300价值ETF华夏,3844727.7,75248989,2026-07-06 15:34:33+08:00
588260,科创信息ETF华安,6111530.0,135787584,2026-07-06 16:11:32+08:00
515950,医药50ETF富国,32550225.0,573066565,2026-07-06 16:11:44+08:00
517090,央企共赢ETF国泰,4699786.0,90008750,2026-07-06 16:11:57+08:00
520940,港股通恒生ETF华安,11775975.0,21829289,2026-07-06 16:11:33+08:00
159862,食品饮料ETF银华,3567137.005,179745325,2026-07-06 15:34:12+08:00
563590,A500红利低波动ETF国寿,47808.0,64463014,2026-07-06 16:11:52+08:00
159229,自由现金流ETF广发,19592210.7,169079977,2026-07-06 15:34:15+08:00
159119,800现金流ETF招商,10014919.262,150746758,2026-07-06 15:34:06+08:00
510810,上海国企ETF汇添富,2704180.0,5067492250,2026-07-06 16:11:48+08:00
159296,A500红利低波ETF华宝,3688849.39,42655665,2026-07-06 15:34:00+08:00
517360,沪港深科技ETF华安,613958.0,23853933,2026-07-06 16:11:39+08:00
520960,恒指港股通ETF嘉实,4638502.0,56812700,2026-07-06 16:11:55+08:00
159929,医药ETF汇添富,175551532.317,2325950287,2026-07-06 15:34:18+08:00
159992,创新药ETF银华,2094975683.812,17764165686,2026-07-06 15:34:33+08:00
159109,恒生50ETF景顺,33528042.5,612125350,2026-07-06 15:34:48+08:00
159220,港股通红利低波ETF华宝,18921199.6,257630806,2026-07-06 15:34:12+08:00
562860,疫苗ETF嘉实,24379834.0,226653600,2026-07-06 16:11:37+08:00
159519,港股国企ETF国泰,76997035.5,107575617,2026-07-06 15:34:09+08:00
159599,芯片ETF东财,336764574.014,2336190338,2026-07-06 15:34:42+08:00
520720,港股汽车ETF国泰,34579277.0,100964934,2026-07-06 16:11:40+08:00
560420,食品ETF前海开源,1413553.0,136753960,2026-07-06 16:11:49+08:00
560130,食品ETF鹏华,201434.0,64024370,2026-07-06 16:11:37+08:00
588750,科创芯片ETF汇添富,892274622.0,7914598040,2026-07-06 16:12:00+08:00
563760,全指现金流ETF中银,85442351.0,927500524,2026-07-06 16:11:57+08:00
513600,恒生指数ETF南方,207767568.0,1470173655,2026-07-06 16:11:54+08:00
159960,恒生中国企业ETF平安,9675244.2,135028707,2026-07-06 15:34:00+08:00
513000,日经225ETF易方达,327534059.0,2435654469,2026-07-06 16:11:51+08:00
159838,医药50ETF博时,9178098.08,152548227,2026-07-06 15:34:33+08:00
